perm_id,setting_id,flags_json,primary_label,flags
3535.0,focus_0156,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0157,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0158,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0159,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0160,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0196,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0197,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0198,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0199,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0200,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0201,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0202,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0203,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0204,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0205,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0206,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0207,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0208,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0209,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0245,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0246,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0247,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0248,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0249,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0250,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0251,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0252,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0253,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0254,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0255,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0256,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0257,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0258,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0294,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0295,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0296,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0297,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0298,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0299,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0300,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0301,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0302,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0303,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0304,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0305,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0306,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,focus_0307,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,oat_max_block_move_0.5,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
3535.0,oat_max_block_move_0.75,"{""BRE"": true, ""FM/EM"": false, ""APD"": false, ""DCO"": false, ""GD"": false, ""Other"": false}",BRE,BRE
