perm_index,dK,disp_kappa_scaled,adjacency_violations,single_move,max_block_move,order_dual_proximity,score_dir,connective_density_per_100,pos_weighted_connectives,sent_connective_sd,max_sent_connectives,cluster,x,y,z,motif
4191,0.6071428571428571,42.05006718304729,3,5,2,0.3928571428571428,0.2450057927007722,0.0,0.0,0.0,0.0,0,-0.08127154626219477,-0.03645928184612672,0.005063485803698937,GD
4192,0.7142857142857143,40.33782055373177,4,7,2,0.2857142857142857,0.1811049402995443,0.0,0.0,0.0,0.0,1,-0.2754393124741973,-0.049293868820870924,0.35673289199057856,GD
4193,0.3214285714285714,17.06827614007252,4,4,2,0.6785714285714286,0.4292811063537414,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4194,0.4642857142857143,29.53489042121611,4,4,1,0.5357142857142857,0.3345283400696952,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4195,0.8571428571428571,51.583302087034056,5,7,1,0.1428571428571428,0.0933212632931744,0.0,0.0,0.0,0.0,3,0.44581840464498557,0.2839841142073265,0.2526735476164054,GD
4196,0.4642857142857143,26.716148959973676,4,5,1,0.5357142857142857,0.3358605908472021,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4197,0.6071428571428571,35.17756860160034,4,6,2,0.3928571428571428,0.2467708606987722,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4198,0.4642857142857143,30.36431302508328,2,7,2,0.5357142857142857,0.334181919467156,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4199,0.6071428571428571,34.801361522511506,5,6,1,0.3928571428571428,0.246887045156646,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4200,0.3928571428571428,21.20128028019969,4,6,1,0.6071428571428571,0.3823026932595232,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4201,0.5357142857142857,28.06632549915851,5,6,1,0.4642857142857143,0.2923330579872822,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4202,0.5357142857142857,28.075262201525117,4,7,2,0.4642857142857143,0.2923288281514405,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4203,0.5714285714285714,35.17756860160034,4,6,2,0.4285714285714285,0.2681994321273437,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4204,0.4642857142857143,24.727027257853518,4,6,2,0.5357142857142857,0.3369764229541647,0.0,0.0,0.0,0.0,0,3.493062113846361e-17,-1.2486794041523928e-17,7.975943979122535e-18,Other
4205,0.5357142857142857,34.246344009405234,3,5,2,0.4642857142857143,0.2899201233436654,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4206,0.5714285714285714,34.07714485495559,4,7,2,0.4285714285714285,0.2685462938151977,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4207,0.4285714285714285,26.21286149978172,4,5,1,0.5714285714285714,0.3575560748310262,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4208,0.5714285714285714,34.36415180084647,3,7,2,0.4285714285714285,0.2684537462673186,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4209,0.5,28.43489983603324,4,7,2,0.5,0.3135893107239431,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4210,0.5357142857142857,27.9700983174894,5,6,1,0.4642857142857143,0.2923787686645245,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4211,0.6071428571428571,38.36047186034981,4,6,2,0.3928571428571428,0.2458767655092228,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4212,0.5,37.15900656066057,2,4,3,0.5,0.3104824531887151,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4213,0.5714285714285714,38.296768959299726,3,6,3,0.4285714285714285,0.2673218110516197,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4214,0.4285714285714285,29.932110373652023,3,5,2,0.5714285714285714,0.355788688592888,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4215,0.5714285714285714,31.779383448827044,3,5,2,0.4285714285714285,0.2693456492003849,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4216,0.3928571428571428,21.31494804458973,3,6,1,0.6071428571428571,0.3822109184672664,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4217,0.4285714285714285,26.92953731073488,3,4,2,0.5714285714285714,0.3571788981927122,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4218,0.6071428571428571,41.254357872559225,5,5,1,0.3928571428571428,0.245180764916417,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4219,0.3571428571428571,20.923527009068877,3,5,1,0.6428571428571429,0.4039595251702608,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4220,0.5357142857142857,34.377003604141215,3,5,3,0.4642857142857143,0.2898782086615653,0.0,0.0,0.0,0.0,0,3.482170694963408e-17,-1.258362535734341e-17,7.98861841779602e-18,Other
4221,0.2142857142857142,11.73052814446455,3,4,2,0.7857142857142857,0.5028491060254747,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
4222,0.5357142857142857,34.10090255641697,4,6,2,0.4642857142857143,0.2899671469395557,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4223,0.3928571428571428,24.157001578431338,3,5,1,0.6071428571428571,0.3801858603644482,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4224,0.4285714285714285,22.041880710512224,4,7,1,0.5714285714285714,0.3602168369300972,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4225,0.6785714285714286,38.551682378205975,4,7,2,0.3214285714285714,0.2029704926806742,0.0,0.0,0.0,0.0,0,0.04362657658092949,0.1025942680292516,-0.06862094949888588,GD
4226,0.5714285714285714,34.41551177315885,4,6,1,0.4285714285714285,0.2684373430890734,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4227,0.5714285714285714,31.89194391848127,4,7,1,0.4285714285714285,0.2693038896738426,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4228,0.25,14.81440412564336,2,3,3,0.75,0.4752933968818585,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4229,0.4285714285714285,26.97535252730873,3,5,2,0.5714285714285714,0.3571554434633472,0.0,0.0,0.0,0.0,0,3.478384806711906e-17,-1.2624414526136236e-17,8.003742301675378e-18,Other
4230,0.6071428571428571,41.6330439846144,3,7,2,0.3928571428571428,0.2450966793370435,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4231,0.7142857142857143,46.33393525602349,4,7,2,0.2857142857142857,0.1798791681904178,0.0,0.0,0.0,0.0,1,-0.3739147586502654,-0.42111175069835816,-0.052221133483105926,GD
4232,0.6428571428571429,35.64588026399544,4,6,1,0.3571428571428571,0.2252009930869987,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4233,0.5357142857142857,27.320364674522533,5,6,1,0.4642857142857143,0.2926955404816063,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4234,0.6071428571428571,42.05006718304729,3,5,2,0.3928571428571428,0.2450057927007722,0.0,0.0,0.0,0.0,0,-0.08093653603793943,-0.0175869220400047,0.02267921376017903,GD
4235,0.4642857142857143,25.104258280030837,3,6,3,0.5357142857142857,0.3367517419132119,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4236,0.3214285714285714,18.16747991886133,3,6,2,0.6785714285714286,0.4280115368907038,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4237,0.5714285714285714,34.445213048883275,3,7,2,0.4285714285714285,0.2684278788874958,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4238,0.6071428571428571,38.03162329655012,3,6,2,0.3928571428571428,0.2459623862598593,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4239,0.2142857142857142,12.040189124591317,2,4,2,0.7857142857142857,0.5021029731706195,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,BRE
4240,0.4642857142857143,29.63277230342561,3,5,1,0.5357142857142857,0.3344864819577882,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4241,0.4642857142857143,30.51226723869072,3,6,1,0.5357142857142857,0.3341220408311436,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4242,0.5714285714285714,37.59160920231514,4,5,2,0.4285714285714285,0.2675078045567629,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4243,0.7857142857142857,43.04072043394605,5,7,2,0.2142857142857142,0.1376539321285612,0.0,0.0,0.0,0.0,2,-0.04351572903185661,0.19294032643636608,-0.5293536423232995,GD
4244,0.6428571428571429,38.03691965140353,4,6,1,0.3571428571428571,0.2245324244147912,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4245,0.5357142857142857,37.46140789991724,3,6,2,0.4642857142857143,0.2889714638754108,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4246,0.5357142857142857,33.8679375964254,4,6,1,0.4642857142857143,0.2900432857437611,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4247,0.4642857142857143,24.798526429152847,4,7,1,0.5357142857142857,0.3369333329543301,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4248,0.5357142857142857,30.70459424357825,4,6,2,0.4642857142857143,0.2911878966115777,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4249,0.6071428571428571,29.445580996909,4,7,2,0.3928571428571428,0.2488524813703518,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4250,0.3571428571428571,22.821178648370243,3,4,2,0.6428571428571429,0.4025060660835314,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4251,0.75,39.8228452134816,5,7,1,0.25,0.1597984351141674,0.0,0.0,0.0,0.0,2,0.20432716530712752,0.31333750167008323,-0.40654109928362,GD
4252,0.75,47.05846762412057,3,6,1,0.25,0.1583231950533362,0.0,0.0,0.0,0.0,3,0.4039802462627666,-0.18399216443370525,-0.04459457572104882,GD
4253,0.5714285714285714,32.275645631270685,3,6,1,0.4285714285714285,0.2691636607189147,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4254,0.3214285714285714,20.18385357535549,2,4,2,0.6785714285714286,0.4260251628846861,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4255,0.3571428571428571,23.662101515401844,2,7,3,0.6428571428571429,0.4019335036811809,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4256,0.5714285714285714,31.43995542728161,4,7,1,0.4285714285714285,0.2694733303118679,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4257,0.5714285714285714,38.18894597806181,3,6,2,0.4285714285714285,0.2673498170397608,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4258,0.5714285714285714,33.94692347772453,5,7,1,0.4285714285714285,0.2685887860028029,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4259,0.4285714285714285,29.50881760789725,3,5,2,0.5714285714285714,0.3559681065510114,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4260,0.5714285714285714,31.96351170903932,4,6,1,0.4285714285714285,0.2692774865940728,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4261,0.5,24.81999887613267,4,6,1,0.5,0.3154918674442604,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4262,0.2857142857142857,17.545445531452035,3,4,2,0.7142857142857143,0.4501400665058271,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4263,0.5,26.695744738416376,4,4,2,0.5,0.3144426518867054,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4264,0.4642857142857143,26.406691895861016,4,4,2,0.5357142857142857,0.3360235470469315,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4265,0.5714285714285714,29.26649483430955,4,7,2,0.4285714285714285,0.2703587912042592,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4266,0.6428571428571429,41.97546849751846,3,7,2,0.3571428571428571,0.2235933498737496,0.0,0.0,0.0,0.0,0,0.18590318844996126,-0.006598693977857822,-0.09997264180561811,GD
4267,0.4285714285714285,24.47387245290755,3,6,2,0.5714285714285714,0.3585595061605418,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4268,0.5714285714285714,34.566561473474096,3,6,3,0.4285714285714285,0.2683893758792361,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4269,0.5357142857142857,34.120943876520286,3,6,1,0.4642857142857143,0.2899606441177516,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4270,0.4285714285714285,21.47535282170506,4,6,2,0.5714285714285714,0.3606544163047795,0.0,0.0,0.0,0.0,0,3.495000002803797e-17,-1.2470818266021975e-17,7.97570376395933e-18,Other
4271,0.6071428571428571,38.1702268806041,4,7,3,0.3928571428571428,0.2459261234250871,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4272,0.4285714285714285,27.24072857889187,3,5,2,0.5714285714285714,0.3570210833830602,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4273,0.3928571428571428,26.11852334487499,3,4,1,0.6071428571428571,0.3790357799479582,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4274,0.3928571428571428,23.205558571335143,4,5,3,0.6071428571428571,0.3808108441983819,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4275,0.5714285714285714,34.25141972324725,4,6,2,0.4285714285714285,0.2684899178609879,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4276,0.3214285714285714,20.2727210205262,2,5,2,0.6785714285714286,0.4259462814727318,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4277,0.5714285714285714,34.329397072799814,3,5,2,0.4285714285714285,0.2684648731731833,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4278,0.6428571428571429,38.30678351380463,3,7,2,0.3571428571428571,0.2244620748077986,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4279,0.3571428571428571,19.11603135072656,2,6,3,0.6428571428571429,0.4055989236443987,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4280,0.4642857142857143,27.9700983174894,3,6,2,0.5357142857142857,0.3352359115216672,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4281,0.5357142857142857,27.53708706768678,4,6,1,0.4642857142857143,0.2925882761582634,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4282,0.5357142857142857,28.37430514983279,3,7,2,0.4642857142857143,0.2921887719591164,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4283,0.5714285714285714,33.91233090835527,4,5,1,0.4285714285714285,0.2686001270985642,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4284,0.5357142857142857,31.00749477754211,3,6,2,0.4642857142857143,0.2910685016094801,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4285,0.6785714285714286,46.18462254072131,3,7,2,0.3214285714285714,0.2013344809910824,0.0,0.0,0.0,0.0,3,0.31183568134186995,-0.3925614402911813,0.019694259301240392,GD
4286,0.6785714285714286,46.21762314998519,3,6,2,0.3214285714285714,0.2013285561413188,0.0,0.0,0.0,0.0,3,0.3383990776566228,-0.3601904330533388,-0.1593979146361127,GD
4287,0.3928571428571428,18.68714602152671,3,5,2,0.6071428571428571,0.3846035399148138,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4288,0.5,30.656881611231974,3,6,2,0.5,0.3126354833338378,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4289,0.4285714285714285,24.78531689263456,3,5,1,0.5714285714285714,0.3583698473030695,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4290,0.4285714285714285,21.73592225739688,4,5,1,0.5714285714285714,0.3604504472092398,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4291,0.5357142857142857,33.78739901083196,4,6,1,0.4642857142857143,0.2900698449915653,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4292,0.7857142857142857,46.93189359249536,5,7,2,0.2142857142857142,0.1369166027346005,0.0,0.0,0.0,0.0,2,-0.4249769721354888,0.8365001688463422,0.07882000170342042,GD
4293,0.4642857142857143,27.14535241431065,3,5,1,0.5357142857142857,0.3356405093042051,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4294,0.2857142857142857,15.073479767037671,2,4,2,0.7142857142857143,0.4534571412980711,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4295,0.3928571428571428,20.980748395222744,3,6,1,0.6071428571428571,0.3824834568196734,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4296,0.6428571428571429,35.17756860160034,5,6,1,0.3571428571428571,0.2253422892702008,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4297,0.5,30.28841227835281,3,6,2,0.5,0.3127842856467582,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4298,0.6785714285714286,43.03016096663505,3,6,2,0.3214285714285714,0.2019418246120679,0.0,0.0,0.0,0.0,1,-0.27239768702774075,-0.25858684158420236,0.04288114182804648,GD
4299,0.7142857142857143,42.63964874973874,4,7,2,0.2857142857142857,0.180594548045246,0.0,0.0,0.0,0.0,3,0.2781124218670002,0.1361258232579517,0.24428117018316747,GD
4300,0.4285714285714285,24.64954017303277,3,5,2,0.5714285714285714,0.3584519643354846,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4301,0.7142857142857143,39.81265866537844,4,6,1,0.2857142857142857,0.1812294521621591,0.0,0.0,0.0,0.0,1,-0.2720115970726034,-0.13260228929301132,-0.1890808813733086,GD
4302,0.25,16.746702646832013,2,4,3,0.75,0.4725393983299429,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4303,0.6071428571428571,37.83982833781208,5,6,1,0.3928571428571428,0.2460129924058027,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4304,0.7142857142857143,42.34348067692546,5,7,1,0.2857142857142857,0.1806571796010789,0.0,0.0,0.0,0.0,2,0.1812056489750166,0.2522142407217658,0.1519626578619288,GD
4305,0.4285714285714285,24.09908846848759,3,6,1,0.5714285714285714,0.3587939765992212,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4306,0.4642857142857143,29.932110373652023,4,5,1,0.5357142857142857,0.3343601171643166,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4307,0.5357142857142857,30.71379268634608,3,7,2,0.4642857142857143,0.291184237261832,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4308,0.5714285714285714,30.890866612402316,4,7,2,0.4285714285714285,0.269685633256832,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4309,0.4285714285714285,22.156486538268105,3,7,3,0.5714285714285714,0.3601309205236711,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4310,0.5357142857142857,37.32614252810144,3,6,3,0.4642857142857143,0.2890081689688404,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4311,0.5,27.03821846553481,5,7,1,0.5,0.3142662416476884,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4312,0.4642857142857143,24.65411197165711,4,6,1,0.5357142857142857,0.3370206137663425,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4313,0.5714285714285714,29.26649483430955,4,7,1,0.4285714285714285,0.2703587912042592,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,FM/EM
4314,0.5357142857142857,31.37399577596018,3,5,1,0.4642857142857143,0.2909270241787223,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4315,0.5714285714285714,34.10596999962521,3,6,2,0.4285714285714285,0.2685369305726548,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4316,0.4285714285714285,21.036890568500954,4,5,1,0.5714285714285714,0.36100852400398,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4317,0.4642857142857143,27.88990348543176,3,5,2,0.5357142857142857,0.3352742390058862,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4318,0.6071428571428571,32.35483451384389,4,6,2,0.3928571428571428,0.2477065502789317,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,GD
4319,0.4285714285714285,26.406691895861016,3,4,2,0.5714285714285714,0.357452118475503,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4320,0.4642857142857143,26.97535252730873,3,5,2,0.5357142857142857,0.3357268720347758,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4321,0.6428571428571429,45.99595916748262,3,5,2,0.3571428571428571,0.2227970843499892,0.0,0.0,0.0,0.0,1,-0.27595224296633136,-0.13724622006474135,0.23606162676304265,GD
4322,0.4642857142857143,30.174268028952287,4,5,2,0.5357142857142857,0.3342596666006701,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4323,0.2857142857142857,15.682783170390476,2,6,3,0.7142857142857143,0.4525482432260687,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4324,0.5,27.88990348543176,5,5,1,0.5,0.3138456675773149,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4325,0.25,14.139814899654109,3,4,4,0.75,0.4764204022738176,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4326,0.7142857142857143,39.46331889037976,4,7,2,0.2857142857142857,0.1813140679960588,0.0,0.0,0.0,0.0,0,-0.20619411760860712,0.002312128622706477,-0.26077059837379735,GD
4327,0.5357142857142857,28.93659072349035,3,5,2,0.4642857142857143,0.2919330034980661,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4328,0.3214285714285714,19.78373545944292,3,5,2,0.6785714285714286,0.4263886756233971,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4329,0.5,33.555249703190235,4,6,2,0.5,0.3115756651575598,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4330,0.4285714285714285,21.705311824517214,4,7,2,0.5714285714285714,0.3604741658291894,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4331,0.5714285714285714,37.83454370956498,3,5,2,0.4285714285714285,0.2674429652886232,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4332,0.5714285714285714,34.90515215785513,2,6,2,0.4285714285714285,0.268283319610233,0.0,0.0,0.0,0.0,0,8.470084232956373e-18,5.652000082201327e-19,2.922049182974334e-18,Other
4333,0.3928571428571428,18.64927116812268,4,6,2,0.6071428571428571,0.3846427034369926,0.0,0.0,0.0,0.0,0,3.4957674489903617e-17,-1.2465919776966366e-17,7.977642635116388e-18,Other
4334,0.75,40.77325444546606,4,7,2,0.25,0.159575504837005,0.0,0.0,0.0,0.0,3,0.323377660211998,-0.312384744062309,-0.04831366161330444,GD
